222	8	5	32	5	80	50	0	32	78.34440612792969	77.2713394165039	
223	12	3	24	5	80	50	0	32	97.58303833007812	87.06182861328125	
224	12	3	24	5	100	50	0	128	20.8380184173584	20.29637336730957	
226	4	5	24	5	80	40	0	256	95.18650817871094	86.19315338134766	
227	4	3	48	5	120	50	0	128	98.63566589355469	86.18293762207031	
228	8	5	32	3	100	50	0	64	95.99897766113281	85.86612701416016	
229	12	3	48	5	120	40	0	128	20.8380184173584	20.29637336730957	
230	12	5	48	5	120	40	0	256	97.01583862304688	86.99028778076172	
231	4	3	24	5	80	50	0	256	87.34798431396484	84.1900863647461	
232	8	5	48	5	80	50	0	256	97.47061920166016	85.78436279296875	
233	4	3	32	3	80	60	0	128	81.37455749511719	78.2830810546875	
234	8	3	48	5	80	40	0	32	96.83699798583984	85.79458618164062	
235	8	3	48	5	120	40	0	128	59.1568717956543	59.172203063964844	
236	8	3	24	3	120	50	0	256	91.33367919921875	83.87327575683594	
238	12	5	32	3	120	40	0	256	20.8380184173584	20.29637336730957	
23	8	3	48	3	100	60	0	128	98.39550018310547	86.0500717163086	
244	8	3	48	3	120	40	0	256	91.48696899414062	86.6121597290039	
245	12	3	32	5	120	50	0	32	20.8380184173584	20.29637336730957	
247	12	5	24	3	100	50	0	256	95.2938232421875	86.00920104980469	
248	8	5	48	5	100	40	0	256	92.16658020019531	85.77413940429688	
249	4	3	48	3	80	50	0	256	96.3873291015625	86.19315338134766	
24	12	3	48	5	100	60	0	64	97.49617004394531	87.18446350097656	
250	12	5	24	3	120	50	0	256	91.77312469482422	86.49974822998047	
251	4	3	48	5	120	40	0	128	20.8380184173584	20.29637336730957	
252	4	5	48	3	120	40	0	256	20.8380184173584	20.29637336730957	
254	4	5	24	3	80	60	0	32	93.58201599121094	84.12876892089844	
25	12	3	32	5	120	50	0	32	20.8380184173584	20.29637336730957	
262	4	3	24	5	120	50	0	32	50.235050201416016	49.88247299194336	
263	12	3	48	3	100	60	0	128	20.8380184173584	20.29637336730957	
264	4	5	32	5	100	40	0	128	20.8380184173584	20.29637336730957	
265	12	5	24	5	100	50	0	32	95.98365020751953	85.85590362548828	
266	4	5	48	3	80	40	0	32	97.3071060180664	85.68216705322266	
26	4	5	24	5	80	60	0	256	89.47879791259766	84.99744415283203	
271	8	5	32	5	80	60	0	128	96.56616973876953	85.08942413330078	
272	4	5	48	3	100	40	0	128	20.8380184173584	20.29637336730957	
273	8	5	24	3	80	60	0	128	60.97087097167969	59.816043853759766	
276	12	3	32	5	100	50	0	128	20.8380184173584	20.29637336730957	
278	8	5	48	5	100	40	0	256	56.85743713378906	56.49463653564453	
279	8	3	24	5	80	50	0	128	91.10372924804688	85.98876190185547	
27	8	3	32	3	120	60	0	128	66.07562255859375	64.89524841308594	
280	4	3	48	3	100	40	0	128	7.5319366455078125	7.511497497558594	
281	12	3	48	5	120	40	0	32	78.22687530517578	77.10781860351562	
28	8	3	32	5	80	50	0	64	20.8380184173584	20.29637336730957	
291	4	3	32	3	80	40	0	256	20.8380184173584	20.29637336730957	
294	12	5	24	5	80	40	0	32	95.87123107910156	86.203369140625	
296	12	3	24	5	100	50	0	32	2.498722553253174	2.514052152633667	
297	12	5	48	3	120	40	0	32	20.8380184173584	20.29637336730957	
29	12	3	24	3	120	40	0	32	91.07817840576172	84.49667358398438	
309	12	3	32	3	120	60	0	256	96.35155487060547	86.9698486328125	
30	8	3	48	3	120	50	0	32	20.8380184173584	20.29637336730957	
310	4	5	24	5	80	40	0	256	86.44864654541016	81.10372924804688	
311	4	3	32	3	100	60	0	32	96.6734848022461	86.15227508544922	
315	4	3	48	5	80	50	0	32	98.69698333740234	86.24424743652344	
316	12	5	32	5	80	40	0	128	20.8380184173584	20.29637336730957	
317	8	5	24	5	120	40	0	128	20.8380184173584	20.29637336730957	
318	8	3	24	5	120	40	0	128	95.66172790527344	84.93612670898438	
319	4	3	24	5	80	50	0	128	20.8380184173584	20.29637336730957	
31	12	5	24	5	120	60	0	32	96.77056884765625	86.1624984741211	
320	4	3	48	5	80	40	0	32	7.5319366455078125	7.511497497558594	
321	12	3	48	5	100	40	0	32	98.64588165283203	87.27644348144531	
323	8	3	32	3	120	60	0	64	20.8380184173584	20.29637336730957	
32	12	5	32	5	80	60	0	64	87.31221008300781	82.90240478515625	
331	12	5	48	3	120	50	0	256	20.8380184173584	20.29637336730957	
332	12	5	48	3	120	40	0	64	90.93510437011719	84.2411880493164	
333	4	3	24	5	80	60	0	128	89.8620376586914	84.89524841308594	
334	8	3	32	3	80	40	0	256	88.85028076171875	85.70260620117188	
335	8	3	24	3	80	40	0	256	88.65099334716797	85.65150451660156	
336	12	3	48	5	80	40	0	32	97.225341796875		86.24424743652344	
337	12	3	32	3	120	60	0	32	20.8380184173584	20.29637336730957	
338	12	3	48	5	100	60	0	256	96.36177825927734	86.60194396972656	
33	4	5	24	3	100	40	0	128	91.7884521484375	85.50843048095703	
341	4	3	24	3	120	50	0	128	91.01686096191406	86.00920104980469	
343	12	5	24	3	120	40	0	32	9.443025588989258	9.156872749328613	
344	8	3	32	3	100	50	0	128	98.02759552001953	86.27490997314453	
348	12	3	24	5	100	40	0	256	20.8380184173584	20.29637336730957	
349	12	5	48	3	100	60	0	256	20.8380184173584	20.29637336730957	
34	4	5	24	5	100	50	0	128	96.4895248413086	85.26315307617188	
350	8	5	48	3	100	50	0	64	95.10986328125		85.19161987304688	
351	8	3	48	5	80	60	0	32	20.8380184173584	20.29637336730957	
352	12	5	24	5	80	50	0	128	20.8380184173584	20.29637336730957	
353	4	5	32	3	100	40	0	128	73.84261322021484	71.84465789794922	
354	8	5	48	5	80	40	0	32	20.8380184173584	20.29637336730957	
357	4	3	48	3	80	60	0	32	98.4977035522461	86.50996398925781	
359	12	5	48	5	120	60	0	64	81.89575958251953	79.98977661132812	
35	4	3	24	3	80	60	0	32	94.91568756103516	84.1900863647461	
361	4	3	32	5	120	40	0	256	87.5114974975586	81.79867553710938	
365	12	5	48	5	120	60	0	128	20.8380184173584	20.29637336730957	
367	4	5	32	5	120	40	0	128	96.65814971923828	84.74195098876953	
369	8	5	48	3	80	50	0	128	96.79100799560547	84.91568756103516	
371	8	5	24	5	120	40	0	64	96.03985595703125	86.01941680908203	
372	8	3	32	3	120	50	0	32	20.8380184173584	20.29637336730957	
373	4	3	24	5	120	60	0	32	20.8380184173584	20.29637336730957	
377	4	5	32	5	120	40	0	256	77.71078491210938	75.78947448730469	
379	8	3	48	3	80	50	0	256	97.89473724365234	87.26622772216797	
37	12	3	24	3	100	50	0	64	20.8380184173584	20.29637336730957	
381	12	5	24	3	100	50	0	32	96.98007202148438	86.4895248413086	
382	12	3	24	5	80	50	0	32	20.8380184173584	20.29637336730957	
383	8	3	48	5	100	40	0	128	98.12467956542969	86.55084228515625	
385	8	5	32	5	120	60	0	256	20.8380184173584	20.29637336730957	
387	4	3	32	5	80	60	0	32	20.8380184173584	20.29637336730957	
389	12	5	32	5	100	60	0	256	92.6571273803711	86.66326141357422	
38	12	3	24	5	120	60	0	256	89.8109359741211	85.52886962890625	
390	12	5	48	3	100	60	0	64	95.97342681884766	85.9478759765625	
392	4	3	32	5	100	40	0	256	87.54216003417969	84.31272888183594	
393	8	3	32	5	100	40	0	128	96.60193634033203	85.44711303710938	
394	12	5	32	3	120	60	0	64	20.8380184173584	20.29637336730957	
396	4	5	32	3	100	50	0	128	20.8380184173584	20.29637336730957	
397	4	3	24	5	100	40	0	64	20.8380184173584	20.29637336730957	
398	8	5	24	5	100	60	0	256	20.8380184173584	20.29637336730957	
399	12	5	32	5	120	40	0	256	96.07562255859375	86.81655883789062	
39	12	3	24	3	80	50	0	32	97.2202377319336	86.84721374511719	
400	8	3	24	5	100	60	0	128	66.8676528930664	65.9478759765625	
401	4	3	24	3	80	40	0	256	92.81553649902344	85.66172790527344	
402	8	5	24	3	100	40	0	256	84.86969757080078	81.2774658203125	
404	8	5	24	5	80	50	0	32	95.63617706298828	85.3960189819336	
406	4	5	32	3	100	60	0	128	20.8380184173584	20.29637336730957	
409	12	5	32	5	100	50	0	256	20.8380184173584	20.29637336730957	
40	4	5	24	5	120	60	0	128	66.11139678955078	64.99744415283203	
413	4	3	24	5	100	40	0	64	93.14767456054688	85.52886962890625	
416	8	3	24	3	120	40	0	64	60.12774658203125	58.95758819580078	
419	4	5	24	3	100	50	0	256	20.8380184173584	20.29637336730957	
41	8	5	24	3	120	60	0	32	88.18600463867188	82.63668823242188	
422	12	3	32	3	80	40	0	32	88.9729232788086	84.48645782470703	
423	12	3	48	3	100	50	0	32	86.9647445678711	83.24987030029297	
424	12	5	24	3	100	60	0	256	20.8380184173584	20.29637336730957	
426	8	3	32	3	100	40	0	64	59.918243408203125	60.12263870239258	
428	12	5	24	3	80	40	0	64	20.8380184173584	20.29637336730957	
429	8	3	48	3	120	50	0	256	20.8380184173584	20.29637336730957	
42	8	5	32	5	80	40	0	128	20.8380184173584	20.29637336730957	
430	12	5	48	3	120	40	0	256	96.62238311767578	85.9785385131836	
433	8	3	24	5	100	50	0	32	7.5319366455078125	7.511497497558594	
434	4	3	24	3	80	60	0	256	87.05671691894531	84.03678894042969	
435	12	5	32	5	80	40	0	128	94.61931610107422	85.92743682861328	
439	12	3	32	5	100	50	0	32	20.8380184173584	20.29637336730957	
43	4	3	48	3	100	40	0	128	60.960655212402344	60.28615188598633	
440	12	3	32	3	80	60	0	64	94.55799102783203	86.58150482177734	
443	8	3	24	5	100	50	0	64	95.4675521850586	87.14358520507812	
444	4	3	24	3	100	60	0	128	96.06029510498047	85.91722106933594	
445	12	5	32	3	100	60	0	32	9.443025588989258	9.156872749328613	
446	12	3	48	5	80	60	0	256	91.69136047363281	86.15227508544922	
447	4	3	48	3	100	40	0	256	96.17782592773438	86.55084228515625	
44	4	3	48	5	80	50	0	256	88.9729232788086	84.66019439697266	
451	8	5	32	5	120	50	0	256	20.8380184173584	20.29637336730957	
453	8	5	48	3	100	60	0	64	94.61420440673828	84.5171127319336	
454	4	3	32	3	100	60	0	32	97.33776092529297	85.22228240966797	
455	8	3	24	3	100	60	0	128	20.8380184173584	20.29637336730957	
458	8	5	32	3	100	60	0	64	53.29586410522461	52.50894546508789	
459	8	5	32	3	100	60	0	64	20.8380184173584	20.29637336730957	
45	8	5	32	5	120	60	0	128	95.64640045166016	86.99028778076172	
460	8	3	32	5	120	40	0	128	93.82728576660156	86.68370056152344	
462	4	3	48	5	80	60	0	64	20.8380184173584	20.29637336730957	
464	8	5	32	3	120	50	0	256	20.8380184173584	20.29637336730957	
465	4	5	48	5	100	60	0	256	92.07460021972656	85.96832275390625	
466	8	3	32	5	120	50	0	64	95.13540649414062	84.78282928466797	
468	12	5	32	3	120	50	0	64	95.13030242919922	85.53909301757812	
469	4	3	48	5	100	40	0	256	97.54215240478516	86.00920104980469	
46	12	3	24	3	120	40	0	64	20.8380184173584	20.29637336730957	
470	4	5	48	3	100	60	0	256	79.9642333984375	78.02759552001953	
471	4	5	24	5	120	40	0	256	83.15278625488281	80.3576889038086	
475	8	3	48	5	120	40	0	32	98.6203384399414	87.42974090576172	
476	12	5	32	5	80	50	0	256	94.79305267333984	85.37557983398438	
47	4	3	48	5	100	40	0	32	87.32243347167969	82.16658020019531	
480	12	3	24	5	80	40	0	64	7.5319366455078125	7.511497497558594	
481	8	5	24	5	100	50	0	64	94.9923324584961	86.01941680908203	
482	4	5	48	3	100	40	0	64	96.19315338134766	85.68216705322266	
483	12	5	24	3	100	50	0	256	95.2938232421875	86.00920104980469	
484	12	5	24	5	120	60	0	256	20.8380184173584	20.29637336730957	
487	12	3	24	5	120	60	0	64	20.8380184173584	20.29637336730957	
488	4	3	32	3	80	40	0	256	20.8380184173584	20.29637336730957	
489	4	3	24	3	120	40	0	32	54.58354187011719	54.195194244384766	
48	8	3	32	3	80	60	0	256	95.83546447753906	85.90699768066406	
493	12	5	24	5	80	50	0	128	93.97036743164062	86.29534912109375	
498	8	5	32	5	120	50	0	256	20.8380184173584	20.29637336730957	
499	8	3	24	5	100	60	0	128	20.8380184173584	20.29637336730957	
49	4	5	32	5	100	50	0	256	91.48185729980469	85.73326110839844	
4	4	3	48	3	80	50	0	128	92.38630676269531	86.00920104980469	
501	12	3	24	3	100	60	0	128	96.54573059082031	86.12161254882812	
502	12	5	24	5	120	40	0	64	89.20796966552734	83.63822174072266	
503	4	3	24	3	80	50	0	128	90.12774658203125	85.47776794433594	
505	12	5	32	3	120	40	0	128	96.3873291015625	85.45732879638672	
506	8	5	24	3	100	40	0	32	88.82984161376953	83.20899963378906	
507	12	3	24	3	80	40	0	256	20.8380184173584	20.29637336730957	
509	4	5	48	3	80	40	0	64	96.09606170654297	85.85590362548828	
50	8	5	24	5	100	60	0	256	20.8380184173584	20.29637336730957	
510	8	3	48	3	100	60	0	64	20.8380184173584	20.29637336730957	
511	8	3	24	5	80	60	0	256	94.55799102783203	86.18293762207031	
512	12	5	48	5	100	60	0	128	20.8380184173584	20.29637336730957	
515	4	3	32	3	100	50	0	64	61.854881286621094	61.31834411621094	
517	12	3	32	5	100	40	0	256	20.8380184173584	20.29637336730957	
518	8	5	32	5	100	50	0	256	92.05416107177734	85.7230453491211	
519	12	5	48	5	100	40	0	128	94.05211639404297	85.84568786621094	
51	12	5	24	3	100	40	0	128	95.9938735961914	85.42667388916016	
521	8	5	48	3	100	60	0	32	97.9918212890625	85.8763427734375	
523	4	5	48	5	100	60	0	256	76.6785888671875	75.11497497558594	
527	8	3	48	5	80	40	0	256	98.12467956542969	86.5610580444336	
528	4	3	48	3	80	60	0	64	20.8380184173584	20.29637336730957	
529	12	5	24	3	100	40	0	64	95.48287963867188	86.30557250976562	
52	12	3	32	3	120	60	0	64	20.8380184173584	20.29637336730957	
530	12	5	32	3	120	40	0	64	20.8380184173584	20.29637336730957	
532	12	5	32	3	120	50	0	128	20.8380184173584	20.29637336730957	
533	8	3	32	5	120	40	0	64	95.46244049072266	85.73326110839844	
534	8	3	48	5	100	60	0	256	20.8380184173584	20.29637336730957	
535	12	3	32	3	120	60	0	64	95.2631607055664	85.17118072509766	
536	4	5	32	5	120	40	0	256	77.71078491210938	75.78947448730469	
53	12	5	32	5	120	50	0	256	92.85641479492188	86.27490997314453	
541	4	3	48	5	100	60	0	256	20.8380184173584	20.29637336730957	
542	4	5	32	5	100	60	0	32	88.5692367553711	82.98416137695312	
543	12	3	48	3	120	60	0	128	20.8380184173584	20.29637336730957	
545	12	5	24	3	120	60	0	32	98.17066955566406	86.63260650634766	
546	12	5	24	5	120	40	0	128	95.10475158691406	86.8676528930664	
548	12	5	24	3	80	40	0	32	95.85079193115234	85.76392364501953	
549	12	5	24	5	100	40	0	128	92.77976989746094	84.41492462158203	
54	4	5	24	5	100	50	0	128	20.8380184173584	20.29637336730957	
551	4	3	48	5	120	50	0	32	20.8380184173584	20.29637336730957	
552	4	5	32	3	80	50	0	64	96.18804168701172	84.57843780517578	
556	8	5	24	5	100	60	0	64	20.8380184173584	20.29637336730957	
557	8	3	48	5	100	50	0	256	98.03781127929688	86.58150482177734	
55	12	3	32	5	100	40	0	128	20.8380184173584	20.29637336730957	
561	12	3	32	3	80	60	0	64	20.8380184173584	20.29637336730957	
564	4	5	32	3	80	50	0	64	64.6039810180664	63.78129577636719	
566	4	5	48	5	120	40	0	128	95.59529876708984	86.58150482177734	
567	8	5	24	5	80	60	0	32	95.48287963867188	85.41645050048828	
568	4	3	32	3	120	40	0	256	95.64640045166016	86.1624984741211	
569	8	5	24	3	80	40	0	256	94.62442016601562	86.07051086425781	
56	12	5	24	5	120	40	0	256	20.8380184173584	20.29637336730957	
573	8	5	48	5	100	60	0	128	20.8380184173584	20.29637336730957	
574	8	5	48	3	120	40	0	32	20.8380184173584	20.29637336730957	
575	4	5	32	5	120	60	0	32	97.24067687988281	85.76392364501953	
576	12	3	32	5	100	60	0	256	90.89933776855469	86.27490997314453	
577	4	5	32	5	100	60	0	128	93.77619171142578	86.17271423339844	
579	12	3	24	5	100	40	0	64	55.855899810791016	55.60551834106445	
57	4	5	32	5	80	50	0	256	90.38835144042969	85.30403900146484	
580	4	3	24	5	100	60	0	32	96.72969055175781	85.81502532958984	
581	4	5	24	5	80	40	0	256	94.72151184082031	85.98876190185547	
582	12	3	48	5	100	40	0	32	98.64588165283203	87.27644348144531	
584	4	3	24	5	120	40	0	128	90.43433380126953	84.8237075805664	
585	8	3	24	5	120	40	0	32	97.82830810546875	86.98007202148438	
586	12	5	24	3	80	50	0	256	20.8380184173584	20.29637336730957	
588	4	5	48	3	80	60	0	64	20.8380184173584	20.29637336730957	
58	12	3	24	3	100	60	0	64	95.42156219482422	87.46039581298828	
591	8	3	48	5	80	50	0	128	98.06846618652344	85.77413940429688	
592	8	3	24	5	120	60	0	128	69.38170623779297	68.95247650146484	
595	8	5	32	5	100	40	0	256	96.8318862915039	86.53040313720703	
597	12	5	24	3	80	60	0	64	20.8380184173584	20.29637336730957	
59	8	5	32	3	80	40	0	256	95.95809936523438	85.29381561279297	
601	8	5	32	3	120	40	0	32	98.13490295410156	86.54061889648438	
604	12	5	24	3	80	40	0	32	95.8763427734375	85.8763427734375	
605	8	3	48	5	120	50	0	32	80.63873291015625	78.47726440429688	
606	8	3	24	3	120	60	0	64	60.327030181884766	59.3765983581543	
607	12	5	24	5	120	60	0	128	20.8380184173584	20.29637336730957	
608	4	3	48	3	80	50	0	256	90.62850952148438	82.2994384765625	
609	4	5	32	5	80	50	0	64	95.78436279296875	86.27490997314453	
60	12	3	48	5	80	40	0	256	96.642822265625	86.68370056152344	
612	4	5	32	5	120	60	0	256	91.84976959228516	85.92743682861328	
613	4	5	24	5	120	40	0	128	20.8380184173584	20.29637336730957	
614	12	5	24	5	120	40	0	128	95.33980560302734	85.64128875732422	
615	12	5	32	3	80	40	0	64	20.8380184173584	20.29637336730957	
616	8	5	24	5	80	50	0	32	2.6315789222717285	2.6673479080200195	
617	4	3	48	3	120	40	0	32	20.8380184173584	20.29637336730957	
618	4	3	24	5	120	60	0	64	63.64844512939453	63.219215393066406	
61	8	5	48	5	80	50	0	256	20.8380184173584	20.29637336730957	
620	4	5	24	5	120	50	0	64	20.8380184173584	20.29637336730957	
621	4	3	48	3	100	60	0	256	96.6785888671875	86.03985595703125	
622	8	3	48	3	80	40	0	64	97.45528411865234	87.14358520507812	
623	12	3	48	3	120	40	0	64	20.8380184173584	20.29637336730957	
626	8	3	32	3	120	40	0	256	89.64741516113281	85.61062622070312	
629	8	3	32	3	100	50	0	64	7.5319366455078125	7.511497497558594	
62	8	3	32	3	120	60	0	128	20.8380184173584	20.29637336730957	
630	8	3	24	3	120	60	0	128	74.8237075805664	73.6944351196289	
634	8	5	48	3	120	40	0	128	20.8380184173584	20.29637336730957	
635	8	5	32	3	120	50	0	32	20.8380184173584	20.29637336730957	
637	4	3	32	3	80	50	0	128	20.8380184173584	20.29637336730957	
63	8	3	24	5	80	40	0	128	20.8380184173584	20.29637336730957	
643	12	5	48	3	80	40	0	32	20.8380184173584	20.29637336730957	
649	12	3	24	3	120	40	0	128	93.52580261230469	87.23556518554688	
64	4	5	32	3	80	40	0	128	20.8380184173584	20.29637336730957	
650	12	3	32	5	80	60	0	256	20.8380184173584	20.29637336730957	
651	8	3	24	5	80	50	0	32	89.43791198730469	84.1900863647461	
652	8	3	32	3	120	50	0	128	97.79254150390625	86.70413970947266	
654	4	3	24	3	80	50	0	32	95.85590362548828	84.1185531616211	
657	12	3	48	3	120	60	0	64	20.8380184173584	20.29637336730957	
658	4	3	32	3	120	60	0	64	20.8380184173584	20.29637336730957	
659	8	5	24	5	100	50	0	64	92.18702697753906	84.31272888183594	
65	8	3	48	5	100	60	0	128	20.8380184173584	20.29637336730957	
660	4	5	24	5	100	50	0	256	20.8380184173584	20.29637336730957	
661	8	5	32	5	100	50	0	32	82.1972427368164	80.0306625366211	
662	4	3	48	3	100	40	0	128	92.5191650390625	85.7230453491211	
663	4	5	24	5	100	40	0	32	96.89320373535156	86.00920104980469	
664	12	5	32	5	100	50	0	32	20.8380184173584	20.29637336730957	
666	8	3	48	5	100	40	0	128	97.83341979980469	85.80480194091797	
667	12	5	32	3	120	50	0	256	97.28666687011719	86.84721374511719	
669	8	3	32	3	80	50	0	128	92.64179992675781	86.67347717285156	
66	12	5	24	5	80	60	0	32	80.75625610351562	78.22177124023438	
670	12	5	24	3	120	60	0	64	20.8380184173584	20.29637336730957	
673	4	3	32	3	100	40	0	64	67.28155517578125	67.19468688964844	
674	4	3	48	3	100	60	0	256	20.8380184173584	20.29637336730957	
675	12	5	24	3	100	40	0	128	95.9938735961914	85.42667388916016	
678	8	5	24	5	80	50	0	256	90.36790466308594	85.57997131347656	
67	8	5	48	5	100	50	0	64	84.00102233886719	80.21461486816406	
680	8	3	24	3	100	40	0	64	95.19673156738281	86.8983154296875	
682	8	5	24	5	120	40	0	256	91.42053985595703	85.7230453491211	
683	4	5	32	5	100	50	0	128	20.8380184173584	20.29637336730957	
685	12	5	32	5	100	50	0	64	96.63259887695312	86.66326141357422	
686	12	5	24	5	120	40	0	256	90.70516204833984	85.64128875732422	
688	8	3	48	3	100	40	0	32	20.8380184173584	20.29637336730957	
68	12	3	24	3	80	40	0	128	20.8380184173584	20.29637336730957	
691	4	3	48	5	100	60	0	64	97.3428726196289	85.93766021728516	
696	8	5	32	5	120	60	0	128	95.64640045166016	86.99028778076172	
69	8	3	24	3	100	50	0	128	20.8380184173584	20.29637336730957	
6	12	5	32	3	100	60	0	256	91.72713470458984	86.14205169677734	
